age,income,loan_amount,savings_balance,missed_payments,loan_duration,debt_to_income,savings_ratio,default
55,1134,2431,4318,4,15,2.1418502202643173,1.7754934210526316,1
31,274,565,1688,3,8,2.0545454545454547,2.9823321554770317,1
53,494,179,467,3,10,0.3616161616161616,2.5944444444444446,1
25,220,2931,2616,2,8,13.262443438914028,0.8922237380627558,1
52,3442,1200,1345,4,18,0.3485332558814987,1.1199000832639467,1
36,1238,2077,2422,5,8,1.6763518966908797,1.165543792107796,1
47,4855,832,4507,0,19,0.171334431630972,5.410564225690276,0
31,1309,1917,4721,1,23,1.463358778625954,2.4614181438998957,1
37,3971,1663,1011,0,5,0.41868076535750254,0.6075721153846154,0
42,571,1484,1677,2,14,2.5944055944055946,1.1292929292929292,1
57,1374,2224,3697,3,8,1.6174545454545455,1.6615730337078651,1
41,1364,2656,4897,5,23,1.9457875457875458,1.8430560782837786,1
31,1292,1287,4066,3,9,0.9953596287703016,3.156832298136646,1
43,1483,1298,1892,0,13,0.8746630727762803,1.4565050038491147,1
55,2211,2609,2869,5,11,1.1794755877034357,1.0992337164750958,1
40,1045,1711,4350,1,18,1.635755258126195,2.5408878504672896,1
39,2191,2392,1486,2,7,1.0912408759124088,0.6209778520685332,1
36,720,221,3339,1,17,0.3065187239944521,15.04054054054054,0
63,4666,284,1416,2,23,0.060852796228840794,4.968421052631579,0
20,4396,131,4857,1,6,0.02979304070957471,36.79545454545455,0
59,4956,1097,2846,0,7,0.221303207585233,2.591985428051002,0
36,442,2086,1357,4,9,4.708803611738149,0.650215620507906,1
26,3000,2909,4060,5,5,0.9693435521492836,1.395189003436426,1
45,4807,668,4660,2,6,0.1389351081530782,6.965620328849028,0
37,3096,2457,1391,0,17,0.7933484016790442,0.565907241659886,1
62,2802,1495,1578,3,4,0.5333571173742419,1.054812834224599,1
24,2473,1779,3749,3,7,0.7190784155214228,2.106179775280899,1
31,1741,929,3625,1,9,0.5332950631458094,3.8978494623655915,0
26,2965,1719,2503,3,19,0.5795684423465948,1.455232558139535,1
36,2314,1179,3137,4,10,0.5092872570194384,2.6584745762711863,1
64,4691,890,2909,2,11,0.1896845694799659,3.2648709315375983,0
31,4907,2611,2664,1,12,0.5319885900570497,1.0199081163859112,0
55,3283,2825,399,2,13,0.860231425091352,0.14118895966029724,1
53,2057,2817,4382,2,3,1.368804664723032,1.5550035486160398,1
57,969,2845,3957,0,17,2.9329896907216493,1.3903724525650034,1
34,1622,1093,2233,3,10,0.6734442390634627,2.041133455210238,1
47,606,177,1539,5,21,0.2915980230642504,8.646067415730338,1
26,3172,2681,236,2,14,0.8449416955562559,0.08799403430275914,1
50,2072,207,4910,4,8,0.09985528219971057,23.60576923076923,1
42,2894,1396,927,4,12,0.4822107081174439,0.6635647816750179,1
31,2469,2911,4509,5,7,1.1785425101214575,1.5484203296703296,1
28,4949,2162,419,3,9,0.43676767676767675,0.19371243643088304,1
52,1381,469,4124,3,9,0.3393632416787265,8.774468085106383,1
58,1639,2352,2395,1,11,1.4341463414634146,1.017849553761156,1
31,3253,2104,660,1,17,0.6465888137676705,0.31353919239904987,1
47,3533,1803,2623,1,8,0.5101867572156197,1.4539911308203992,0
58,3097,540,3950,3,18,0.17430600387346676,7.3012939001848425,1
21,3103,326,449,2,9,0.10502577319587629,1.3730886850152906,0
21,428,2675,379,0,17,6.235431235431236,0.14162929745889388,1
45,4159,2501,1250,5,4,0.6012019230769231,0.49960031974420466,1
25,2093,722,2459,5,10,0.3447946513849093,3.401106500691563,1
19,1513,1124,2998,5,14,0.7424042272126816,2.664888888888889,1
58,1270,1676,4451,1,13,1.3186467348544453,2.654144305307096,1
63,1174,1743,2301,0,8,1.4834042553191489,1.3193807339449541,1
39,1938,1284,726,4,22,0.6621970087674058,0.5649805447470817,1
58,3485,260,1467,3,15,0.07458405048766495,5.620689655172414,1
33,957,970,2728,4,18,1.0125260960334028,2.8094747682801238,1
46,3295,1845,3152,1,10,0.5597694174757282,1.7074756229685808,0
47,520,1274,3520,2,19,2.4452975047984644,2.76078431372549,1
29,2521,543,4905,1,15,0.21530531324345759,9.016544117647058,0
52,755,1890,3354,0,6,2.5,1.773664727657324,1
28,1586,1594,415,1,22,1.0044108380592311,0.2601880877742947,1
63,4963,562,599,5,12,0.11321514907332796,1.063943161634103,1
38,3247,572,3074,2,22,0.17610837438423646,5.364746945898778,0
38,2627,2704,4174,2,18,1.0289193302891932,1.543068391866913,1
22,2204,179,1567,3,19,0.08117913832199547,8.705555555555556,1
37,2130,1162,1094,3,10,0.5452839042702956,0.94067067927773,1
54,4970,339,2943,5,13,0.06819553409776705,8.655882352941177,1
20,2363,656,4153,2,7,0.27749576988155666,6.321156773211568,0
61,4067,689,1447,5,23,0.1693706981317601,2.097101449275362,1
50,2626,1460,1492,2,18,0.5557670346402741,1.0212183436002737,0
26,3993,1984,2671,0,10,0.49674511767651475,1.3455919395465994,0
26,2713,2075,1458,1,23,0.764554163596168,0.7023121387283237,1
21,4003,1403,1208,3,18,0.3503996003996004,0.8603988603988604,1
52,2527,1239,4934,0,6,0.4901107594936709,3.979032258064516,0
34,817,2416,2212,1,8,2.9535452322738385,0.9151841125362019,1
51,2365,2039,1354,3,23,0.8617920540997465,0.6637254901960784,1
41,3508,434,212,5,10,0.12368196067255628,0.48735632183908045,1
49,1192,411,3894,0,11,0.34450963956412406,9.451456310679612,0
18,1577,1176,4602,4,15,0.7452471482889734,3.9099405267629566,1
25,4581,2841,2963,4,19,0.6200349192492361,1.0425756509500352,1
62,3374,133,2848,3,11,0.039407407407407405,21.253731343283583,1
40,4982,1941,3042,0,15,0.38952438290186636,1.5664263645726055,0
64,1505,485,3034,1,11,0.32204515272244355,6.242798353909465,0
57,3278,348,1732,1,8,0.10612991765782251,4.962750716332378,0
29,2886,1234,3081,0,12,0.42743332178732246,2.4947368421052634,0
29,3183,1533,1270,4,7,0.48146984924623115,0.8279009126466753,1
63,2723,1302,4868,0,9,0.4779735682819383,3.735993860322333,0
64,3782,893,1529,4,13,0.23605604017975151,1.7102908277404922,1
32,1685,951,1081,4,11,0.5640569395017794,1.1355042016806722,1
58,2300,475,3531,5,12,0.20643198609300303,7.418067226890757,1
36,4781,823,1151,5,13,0.17210372229192805,1.3968446601941749,1
43,3915,1710,1722,1,5,0.4366700715015322,1.0064289888953828,0
46,2201,2013,716,3,10,0.9141689373297003,0.3555114200595829,1
39,1587,301,4199,2,19,0.18954659949622166,13.903973509933774,0
57,3383,2592,2190,0,9,0.7659574468085106,0.8445815657539529,1
38,1230,2042,204,4,14,1.6588139723801787,0.09985315712187959,1
55,1965,2444,3829,0,18,1.2431332655137335,1.5660531697341513,1
37,4963,1431,3109,3,17,0.28827558420628524,2.1710893854748603,1
46,1420,592,4094,3,23,0.4166080225193526,6.903878583473862,1
21,4006,437,1332,2,15,0.10905914649363614,3.041095890410959,0
24,2614,2068,2048,2,20,0.7908221797323136,0.9898501691638473,1
45,4545,1965,1849,4,20,0.4322481302243731,0.9404883011190234,1
45,1818,891,4842,5,7,0.48982957669048927,5.428251121076233,1
21,1463,1616,1237,2,16,1.1038251366120218,0.7649969078540507,1
39,1071,2122,2018,5,13,1.9794776119402986,0.9505416862929816,1
29,1034,2464,517,5,5,2.3806763285024153,0.20973630831643003,1
62,3022,1041,1438,4,19,0.344359907376778,1.3800383877159308,1
20,1118,2773,4086,1,14,2.4781054512957996,1.4729632299927902,1
39,1924,2222,2052,5,5,1.1542857142857144,0.9230769230769231,1
61,2613,158,4368,4,4,0.060443764345830146,27.471698113207548,1
19,1513,2533,4517,2,6,1.6730515191545574,1.782557221783741,1
41,4698,2162,2312,0,20,0.4600978931687593,1.0688858067498843,0
51,2305,1354,2259,2,22,0.5871639202081527,1.667158671586716,0
44,2768,2346,3149,3,23,0.847237269772481,1.3417128248828292,1
58,1338,1477,781,2,16,1.1030619865571323,0.5284167794316644,1
18,409,134,2713,1,10,0.32682926829268294,20.096296296296295,0
25,1264,261,1244,4,4,0.20632411067193676,4.748091603053435,1
40,2420,2946,2416,5,21,1.2168525402726147,0.8198167628096369,1
55,433,994,975,3,12,2.2903225806451615,0.9798994974874372,1
23,992,570,3491,4,7,0.5740181268882175,6.113835376532399,1
39,3310,2678,3425,4,13,0.8088190878888554,1.2784621127286302,1
42,2366,2939,416,5,11,1.2416561047739756,0.1414965986394558,1
35,534,2999,214,2,18,5.605607476635514,0.07133333333333333,1
34,1559,1546,3978,0,7,0.9910256410256411,2.5714285714285716,1
29,1414,447,1135,3,17,0.31590106007067137,2.533482142857143,1
23,4619,793,3775,5,16,0.17164502164502166,4.7544080604534,1
43,483,1034,1582,1,11,2.1363636363636362,1.5285024154589373,1
44,412,1012,4523,1,22,2.450363196125908,4.464955577492597,1
25,1858,246,732,0,7,0.13232920925228617,2.9635627530364372,0
36,4278,1811,2746,0,17,0.4232297265716289,1.5154525386313467,0
59,1617,774,2263,2,11,0.4783683559950556,2.92,0
18,2586,1539,4508,1,6,0.594897564746811,2.9272727272727272,0
46,1994,2834,3804,3,23,1.4205513784461152,1.3417989417989418,1
62,304,1617,2427,5,23,5.301639344262295,1.5,1
52,4093,1379,231,0,6,0.3368343917928676,0.1673913043478261,1
57,4045,785,4930,0,22,0.1940187839841819,6.272264631043257,0
31,3890,1226,4353,0,23,0.31508609611924954,3.547677261613692,0
52,3492,220,402,5,9,0.06298310907529345,1.8190045248868778,1
62,578,2566,4865,3,17,4.431778929188256,1.8952084144916244,1
37,3493,2497,64,1,19,0.7146536920435032,0.025620496397117692,1
30,3529,141,2237,3,20,0.03994334277620397,15.753521126760564,1
55,3638,128,949,5,9,0.035174498488595766,7.3565891472868215,1
63,424,1065,172,3,21,2.5058823529411764,0.16135084427767354,1
25,937,2015,2675,2,12,2.14818763326226,1.3268849206349207,1
60,435,2932,1250,5,15,6.724770642201835,0.4261847937265598,1
37,4478,2100,3048,0,4,0.46885465505693236,1.4507377439314613,0
50,911,2161,4005,1,22,2.369517543859649,1.8524514338575393,1
43,2088,1019,637,2,13,0.4877932024892293,0.6245098039215686,0
56,4918,917,948,2,7,0.18642000406586703,1.0326797385620916,0
38,1459,2972,2260,5,8,2.0356164383561643,0.7601749075008409,1
59,948,1608,1694,4,5,1.6944151738672286,1.052827843380982,1
60,4186,1312,4847,0,3,0.31335084786243134,3.6915460776846913,0
58,3751,971,4757,1,5,0.2587953091684435,4.8940329218107,0
26,709,394,142,1,5,0.5549295774647888,0.3594936708860759,0
41,2023,963,4581,1,6,0.47579051383399207,4.7520746887966805,0
54,3141,2695,1460,5,9,0.857733927434755,0.5415430267062314,1
58,4432,1137,3887,0,17,0.2564854500338371,3.4156414762741654,0
34,2334,2782,292,5,13,1.1914346895074945,0.10492274523895077,1
41,1977,694,1643,1,20,0.35085945399393326,2.3640287769784174,0
38,1422,1282,2718,3,14,0.9009135628952917,2.118472330475448,1
56,3867,1617,837,3,6,0.41804550155118925,0.5173053152039555,1
58,1977,1452,1037,0,13,0.7340748230535895,0.7136958017894013,1
56,1504,713,271,1,8,0.47375415282392025,0.3795518207282913,0
30,901,1972,1958,5,21,2.186252771618625,0.9923973644196655,1
28,3189,1703,2369,4,20,0.5338557993730407,1.3902582159624413,1
63,351,1683,805,4,17,4.78125,0.47802850356294535,1
36,1525,1692,3174,4,5,1.108781127129751,1.8747784997046664,1
28,1501,1255,882,3,19,0.8355525965379494,0.7022292993630573,1
30,3922,564,831,5,3,0.1437675248534285,1.4707964601769912,1
63,1911,1579,3171,4,4,0.825836820083682,2.0069620253164557,1
62,1006,1390,2191,1,21,1.3803376365441906,1.5751258087706685,1
18,4530,2946,2040,1,11,0.6501875965570514,0.6922293858160842,1
57,2922,2542,1594,4,10,0.8696544645911735,0.6268187180495478,1
61,4856,2393,1626,2,14,0.4926909614988676,0.6791979949874687,0
36,1525,667,3584,4,17,0.43709043250327656,5.365269461077844,1
29,4333,137,273,2,9,0.031610521458237194,1.9782608695652173,0
25,1359,344,589,0,23,0.2529411764705882,1.7072463768115942,0
25,3069,120,2700,0,18,0.03908794788273615,22.31404958677686,0
62,4716,1233,582,1,9,0.26139495442018235,0.47163695299837927,0
29,1442,1729,3633,5,22,1.1981981981981982,2.1,1
50,547,493,1990,3,23,0.8996350364963503,4.02834008097166,1
62,2031,1533,1258,5,14,0.7544291338582677,0.8200782268578879,1
43,1769,1086,2866,1,19,0.6135593220338983,2.636614535418583,1
56,4135,1771,3738,1,13,0.42819148936170215,2.1094808126410833,0
45,2118,2155,571,5,6,1.0169891458235016,0.26484230055658625,1
22,3432,2475,544,3,21,0.7209437809496068,0.2197092084006462,1
25,3958,2010,4222,1,4,0.5077039656478909,2.099453008453506,0
42,2555,389,4828,3,4,0.15219092331768388,12.37948717948718,1
44,1597,1886,4512,1,19,1.1802252816020025,2.3910969793322736,1
63,2980,2658,637,0,11,0.8916470982891647,0.23956374576908612,1
40,2024,1011,40,2,3,0.49925925925925924,0.039525691699604744,1
47,2691,460,4882,1,12,0.17087667161961367,10.59002169197397,0
62,4260,1722,4392,2,17,0.40413048580145505,2.5490423679628553,0
64,604,2863,1620,4,23,4.732231404958678,0.5656424581005587,1
40,1921,318,3672,1,17,0.16545265348595214,11.510971786833856,0
64,3025,2553,4137,0,23,0.8436880370125578,1.6198120595144871,1
37,4045,2115,4128,3,4,0.5227385071675729,1.9508506616257089,1
35,4410,2140,1299,0,16,0.48515075946497394,0.6067258290518449,0
35,3392,2144,4711,2,6,0.6318891836133216,2.196270396270396,1
19,264,2900,159,3,20,10.943396226415095,0.05480868665977249,1
21,1499,931,1952,0,11,0.6206666666666667,2.0944206008583692,1
47,1615,1893,1731,0,4,1.171410891089109,0.9139387539598732,1
50,3793,1891,2446,0,4,0.49841855561412757,1.2928118393234673,0
53,1168,2941,3162,5,20,2.515825491873396,1.0747790618626785,1
35,568,1343,1732,3,19,2.3602811950790863,1.2886904761904763,1
54,432,694,580,0,11,1.6027713625866051,0.8345323741007195,1
36,2442,2254,219,0,10,0.9226361031518625,0.09711751662971176,1
64,3283,680,4474,2,4,0.20706455542021923,6.569750367107195,0
45,1120,2756,1749,0,4,2.4585191793041927,0.6343852013057671,1
57,888,1847,1470,0,7,2.077615298087739,0.7954545454545454,1
37,4472,2155,4328,4,14,0.48177956628660856,2.0074211502782933,1
50,1669,2953,1394,3,18,1.7682634730538922,0.4719025050778605,1
29,4925,2336,921,4,16,0.47421843280552173,0.3940949935815148,1
32,4459,180,2773,5,22,0.04035874439461883,15.320441988950277,1
58,3822,2255,4462,2,4,0.5898509024326445,1.9778368794326242,0
56,2300,1444,4576,4,10,0.6275532377227292,3.1667820069204153,1
19,2465,1702,3434,5,6,0.6901865369018654,2.016441573693482,1
46,3989,2833,3582,1,22,0.7100250626566416,1.2639378969654198,1
58,1023,445,1118,3,11,0.4345703125,2.506726457399103,1
27,3631,1986,1865,0,22,0.5468061674008811,0.9386009058882738,0
19,4351,2475,4311,4,21,0.5687040441176471,1.7411147011308563,1
28,4413,654,724,4,4,0.14816492976891707,1.1053435114503818,1
30,997,401,711,0,18,0.40180360721442887,1.7686567164179106,0
27,979,299,1825,0,13,0.3051020408163265,6.083333333333333,0
31,3050,1162,3926,2,10,0.3808587348410357,3.3757523645743768,0
35,3092,406,390,4,14,0.13126414484319432,0.9582309582309583,1
26,2093,1756,1070,4,5,0.8385864374403056,0.6089926010244735,1
56,3506,1971,4487,1,15,0.5620188195038495,2.2753549695740367,0
45,3102,2615,2765,5,4,0.8427328391878827,1.0569571865443426,1
20,3918,2326,4480,1,15,0.5935187547843838,1.9252256123764504,0
37,221,2792,2428,4,10,12.576576576576576,0.8693161475116362,1
23,1700,1946,4494,1,17,1.1440329218106995,2.3081664098613253,1
44,1042,1864,2147,4,23,1.7871524448705656,1.151206434316354,1
19,1960,375,3572,3,11,0.19122896481387047,9.5,1
46,3841,1275,4478,2,13,0.33185840707964603,3.5094043887147337,0
55,391,1501,2754,1,23,3.829081632653061,1.833555259653795,1
20,595,2768,3263,4,5,4.644295302013423,1.1784037558685445,1
33,4862,737,3825,1,9,0.15155253958461856,5.182926829268292,0
47,4526,1875,3416,5,16,0.414181577203446,1.8208955223880596,1
57,1073,1029,2057,2,17,0.9581005586592178,1.9970873786407768,1
19,2821,1980,2311,3,11,0.7016300496102055,1.1665825340737002,1
34,4535,282,2879,0,22,0.062169312169312166,10.173144876325088,0
58,289,1944,3642,0,13,6.703448275862069,1.8724935732647814,1
29,2479,171,2609,1,9,0.06895161290322581,15.168604651162791,0
52,656,2866,1430,4,14,4.3622526636225265,0.4987792117195675,1
60,2480,1776,1913,5,21,0.7158403869407497,1.076533483398987,1
18,4649,1395,757,2,20,0.3,0.5422636103151862,0
62,1204,2873,2134,3,15,2.384232365145228,0.7425191370911621,1
32,4734,2416,1912,3,13,0.5102428722280887,0.7910633016135705,1
43,544,1143,1739,3,3,2.0972477064220185,1.5201048951048952,1
54,2911,2725,3217,0,8,0.935782967032967,1.1801173881144533,1
38,4952,914,4756,2,23,0.18453462547950736,5.197814207650273,0
48,2662,1626,1134,0,4,0.6105895606458881,0.6969883220651506,1
42,1316,2294,3712,1,15,1.7418375094912681,1.6174291938997822,1
40,825,409,764,3,15,0.49515738498789347,1.8634146341463416,1
41,4579,2665,2725,2,21,0.5818777292576419,1.0221305326331582,0
55,2179,2161,3368,3,11,0.9912844036697248,1.5578168362627196,1
45,4194,231,3497,0,21,0.05506555423122765,15.073275862068966,0
38,1878,1977,1672,0,3,1.0521554018094732,0.8452982810920121,1
60,422,2902,3405,0,10,6.860520094562648,1.1729245607991732,1
35,943,2586,582,3,16,2.739406779661017,0.2249710088906069,1
53,662,2890,4766,2,18,4.358974358974359,1.6485645105499827,1
52,1768,839,4633,2,6,0.4742792538157151,5.515476190476191,0
62,3547,894,1821,1,20,0.2519729425028185,2.03463687150838,0
26,1936,2410,1185,3,16,1.2441920495611771,0.4914973040232269,1
55,4239,2790,4525,1,11,0.6580188679245284,1.621282694374776,1
47,4151,357,1637,5,17,0.08598265895953758,4.572625698324022,1
61,864,1357,2180,1,5,1.56878612716763,1.6053019145802652,1
51,1556,2556,188,1,6,1.6416184971098267,0.07352366053969496,1
49,1214,1951,1746,1,20,1.605761316872428,0.8944672131147541,1
20,2332,1074,3826,0,16,0.46035147878268323,3.5590697674418603,0
20,2868,1147,2620,5,17,0.3997908678982224,2.2822299651567945,1
45,1254,370,3945,1,10,0.2948207171314741,10.633423180592992,0
61,1964,1218,2326,2,12,0.6198473282442748,1.908121410992617,1
32,4658,241,1184,1,14,0.051727838591972525,4.892561983471074,0
58,3069,1001,2793,0,23,0.3260586319218241,2.787425149700599,0
40,1612,373,2946,4,11,0.23124612523248606,7.877005347593583,1
57,867,2423,2500,5,10,2.7914746543778803,1.0313531353135315,1
28,3570,564,4946,4,19,0.15793895267432093,8.753982300884955,1
49,1594,1331,169,4,11,0.8344827586206897,0.12687687687687688,1
53,298,1419,4925,5,15,4.745819397993311,3.4683098591549295,1
50,4270,387,2745,3,16,0.09061109810348865,7.074742268041237,1
41,621,975,1080,2,7,1.567524115755627,1.1065573770491803,1
56,3850,2092,1263,0,11,0.5432355232407167,0.6034400382226469,0
51,4357,2327,4864,5,18,0.533960532354291,2.089347079037801,1
45,1332,1220,4453,4,21,0.9152288072018004,3.647010647010647,1
54,1902,1314,2248,0,9,0.6904887020493957,1.7095057034220533,1
24,3820,546,3908,0,14,0.14289453022768908,7.144424131627057,0
21,3390,2932,1325,3,4,0.8646416986139782,0.45175588135015343,1
54,797,2708,3177,4,20,3.393483709273183,1.1727574750830565,1
18,591,2631,3873,1,20,4.444256756756757,1.4715045592705167,1
18,1275,2996,2148,0,18,2.347962382445141,0.7167167167167167,1
64,2850,821,1688,4,13,0.28796913363732024,2.05352798053528,1
37,2584,2263,2985,0,4,0.8754352030947775,1.3184628975265018,1
36,1009,2682,2076,3,16,2.6554455445544556,0.7737607156168468,1
46,3509,1451,1529,3,6,0.4133903133903134,1.053030303030303,1
27,3938,506,1461,1,9,0.12845899974612845,2.8816568047337277,0
35,1359,1825,1402,3,4,1.3419117647058822,0.7677984665936474,1
45,1731,793,72,4,23,0.4578521939953811,0.0906801007556675,1
52,2882,594,4349,5,16,0.2060353798126951,7.309243697478991,1
60,453,1047,4034,3,9,2.306167400881057,3.849236641221374,1
64,3748,122,4611,5,11,0.03254201120298746,37.48780487804878,1
48,3385,1228,2796,1,10,0.3626698168930892,2.275020341741253,0
44,1431,1798,4516,2,11,1.255586592178771,2.510283490828238,1
28,2623,657,2493,0,9,0.2503810975609756,3.788753799392097,0
55,3775,1716,4974,0,21,0.4544491525423729,2.896913220733838,0
22,4461,1040,4231,4,19,0.23307933662034963,4.064361191162344,1
25,1773,1345,3576,1,15,0.758173618940248,2.6567607726597324,1
51,3108,1756,32,1,13,0.5648118366034095,0.01821286283437678,1
29,4912,177,2694,1,20,0.036026867494402606,15.134831460674157,0
55,1825,1445,4373,0,19,0.7913472070098576,3.024204702627939,1
18,4198,906,4845,3,18,0.2157656584901167,5.341786108048511,1
48,4083,1141,3598,0,12,0.279382957884427,3.15061295971979,0
21,3715,867,2392,0,6,0.23331539289558664,2.7557603686635943,0
62,3603,553,4112,0,6,0.15344062153163152,7.422382671480144,0
22,4798,2424,2871,3,13,0.5051052302563034,1.183917525773196,1
47,4880,1547,2677,2,23,0.31694324933415285,1.729328165374677,0
41,2158,1599,1401,4,10,0.7406206577119037,0.875625,1
